artistName	trackName	y	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	type	id	uri	track_href	analysis_url	duration_ms	time_signature	year	popularity	explicit
Bedřich Smetana	3 Polkas de salon, Op. 7, JB 1:60: No. 3 in E Major, Allegretto ma non troppo	0	0.364	0.0339	4	-29.879	1	0.0471	0.995	0.822	0.0837	0.0383	130.722	audio_features	4euaR14movDDhDaWuYwX3A	spotify:track:4euaR14movDDhDaWuYwX3A	https://api.spotify.com/v1/tracks/4euaR14movDDhDaWuYwX3A	https://api.spotify.com/v1/audio-analysis/4euaR14movDDhDaWuYwX3A	114827	5	2009	26	0
Belmont	Recluse	0	0.585	0.972	11	-2.935	1	0.055	2.37e-05	3.81e-06	0.127	0.533	107.515	audio_features	4Kb6SuU19nhig3FzwSs83a	spotify:track:4Kb6SuU19nhig3FzwSs83a	https://api.spotify.com/v1/tracks/4Kb6SuU19nhig3FzwSs83a	https://api.spotify.com/v1/audio-analysis/4Kb6SuU19nhig3FzwSs83a	191813	4	2018	33	0
Belmont	Write Me Off	0	0.533	0.974	1	-2.759	1	0.136	0.000214	0.0	0.454	0.465	144.989	audio_features	6Dk6eV2BTV95vdAg3Ubnes	spotify:track:6Dk6eV2BTV95vdAg3Ubnes	https://api.spotify.com/v1/tracks/6Dk6eV2BTV95vdAg3Ubnes	https://api.spotify.com/v1/audio-analysis/6Dk6eV2BTV95vdAg3Ubnes	216440	4	2018	33	0
Benny The Butcher	New Streets	0	0.437	0.827	7	-3.528	1	0.393	0.127	0.0	0.131	0.547	144.353	audio_features	3qteueZgzBEobeoV7rgCut	spotify:track:3qteueZgzBEobeoV7rgCut	https://api.spotify.com/v1/tracks/3qteueZgzBEobeoV7rgCut	https://api.spotify.com/v1/audio-analysis/3qteueZgzBEobeoV7rgCut	122477	1	2020	53	1
Benny The Butcher	Took the Money to the Plug's House	0	0.651	0.702	10	-8.87	0	0.364	0.673	0.0	0.253	0.772	81.041	audio_features	0YNuDTUKajDpmNWjunPhdi	spotify:track:0YNuDTUKajDpmNWjunPhdi	https://api.spotify.com/v1/tracks/0YNuDTUKajDpmNWjunPhdi	https://api.spotify.com/v1/audio-analysis/0YNuDTUKajDpmNWjunPhdi	200000	4	2019	43	1
Benny The Butcher	War Paint (feat. Westside Gunn & Conway the Machine)	0	0.625	0.724	2	-3.075	1	0.437	0.375	0.0	0.6	0.83	80.814	audio_features	11Qbg5PYG0zUvWbh8DWZvM	spotify:track:11Qbg5PYG0zUvWbh8DWZvM	https://api.spotify.com/v1/tracks/11Qbg5PYG0zUvWbh8DWZvM	https://api.spotify.com/v1/audio-analysis/11Qbg5PYG0zUvWbh8DWZvM	270160	4	2020	55	1
Best Coast	Boyfriend	0	0.26	0.879	0	-3.85	1	0.0524	0.085	0.132	0.144	0.611	115.024	audio_features	3ASlnePYdvR9RPlQyTJipP	spotify:track:3ASlnePYdvR9RPlQyTJipP	https://api.spotify.com/v1/tracks/3ASlnePYdvR9RPlQyTJipP	https://api.spotify.com/v1/audio-analysis/3ASlnePYdvR9RPlQyTJipP	149813	4	2010	46	0
Between You & Me	Dakota (Reimagined)	0	0.681	0.612	0	-5.208	1	0.0235	0.113	0.0	0.287	0.25	97.506	audio_features	3Rkpb1WRkkFD7AlFjNZf1i	spotify:track:3Rkpb1WRkkFD7AlFjNZf1i	https://api.spotify.com/v1/tracks/3Rkpb1WRkkFD7AlFjNZf1i	https://api.spotify.com/v1/audio-analysis/3Rkpb1WRkkFD7AlFjNZf1i	199750	4	2019	44	0
Between You & Me	Overthinking	0	0.394	0.939	2	-4.366	1	0.098	5.22e-05	0.000707	0.237	0.635	194.978	audio_features	48Tnp5F4EhHf0KDTu1hhvP	spotify:track:48Tnp5F4EhHf0KDTu1hhvP	https://api.spotify.com/v1/tracks/48Tnp5F4EhHf0KDTu1hhvP	https://api.spotify.com/v1/audio-analysis/48Tnp5F4EhHf0KDTu1hhvP	180869	4	2017	43	0
Beyoncé	Halo	0	0.508	0.72	11	-5.908	0	0.0628	0.272	0.0	0.0563	0.472	79.983	audio_features	4JehYebiI9JE8sR8MisGVb	spotify:track:4JehYebiI9JE8sR8MisGVb	https://api.spotify.com/v1/tracks/4JehYebiI9JE8sR8MisGVb	https://api.spotify.com/v1/audio-analysis/4JehYebiI9JE8sR8MisGVb	261640	4	2008	78	0
Big Ghost Ltd	Fendi Seats	0	0.513	0.723	4	-9.715	0	0.364	0.074	1e-06	0.0957	0.461	79.93	audio_features	7tSDcCS7603Fva76IciIUA	spotify:track:7tSDcCS7603Fva76IciIUA	https://api.spotify.com/v1/tracks/7tSDcCS7603Fva76IciIUA	https://api.spotify.com/v1/audio-analysis/7tSDcCS7603Fva76IciIUA	170134	4	2015	45	1
Big L	Deadly Combination (feat. 2Pac)	0	0.901	0.513	1	-10.029	1	0.305	0.0913	0.0	0.267	0.628	91.477	audio_features	1QZCcHez3iRmFKG1weD6Dv	spotify:track:1QZCcHez3iRmFKG1weD6Dv	https://api.spotify.com/v1/tracks/1QZCcHez3iRmFKG1weD6Dv	https://api.spotify.com/v1/audio-analysis/1QZCcHez3iRmFKG1weD6Dv	152373	4	2016	60	1
Big L	Flamboyant	0	0.844	0.675	11	-9.791	1	0.233	0.279	0.0	0.113	0.9	93.927	audio_features	2W15BDrqiwKOj9ln9OtF7j	spotify:track:2W15BDrqiwKOj9ln9OtF7j	https://api.spotify.com/v1/tracks/2W15BDrqiwKOj9ln9OtF7j	https://api.spotify.com/v1/audio-analysis/2W15BDrqiwKOj9ln9OtF7j	187093	4	2016	44	1
Big L	MVP	0	0.857	0.672	10	-5.934	0	0.16	0.0649	0.0	0.355	0.671	86.777	audio_features	5LN1B9uVAVleCZ2euGarvi	spotify:track:5LN1B9uVAVleCZ2euGarvi	https://api.spotify.com/v1/tracks/5LN1B9uVAVleCZ2euGarvi	https://api.spotify.com/v1/audio-analysis/5LN1B9uVAVleCZ2euGarvi	218867	4	1995	53	0
Big L	The Heist	0	0.781	0.646	1	-9.9	1	0.42	0.00424	0.0	0.0646	0.813	93.5	audio_features	1lUFg1YFT3DbCI6ODtQvXu	spotify:track:1lUFg1YFT3DbCI6ODtQvXu	https://api.spotify.com/v1/tracks/1lUFg1YFT3DbCI6ODtQvXu	https://api.spotify.com/v1/audio-analysis/1lUFg1YFT3DbCI6ODtQvXu	182587	4	2016	36	1
Big Pun	Off Wit His Head (featuring Prospect)	0	0.677	0.778	2	-4.886	1	0.15	0.378	0.0	0.14	0.4	92.038	audio_features	2RK0TZJ3Jw8nFKhMH5n2fH	spotify:track:2RK0TZJ3Jw8nFKhMH5n2fH	https://api.spotify.com/v1/tracks/2RK0TZJ3Jw8nFKhMH5n2fH	https://api.spotify.com/v1/audio-analysis/2RK0TZJ3Jw8nFKhMH5n2fH	246267	4	2000	36	0
Big Pun	Still Not a Player (feat. Joe)	0	0.9	0.619	4	-6.518	0	0.312	0.203	0.00156	0.0647	0.864	94.121	audio_features	3GKL13lkM5nRc4zC1lIOrR	spotify:track:3GKL13lkM5nRc4zC1lIOrR	https://api.spotify.com/v1/tracks/3GKL13lkM5nRc4zC1lIOrR	https://api.spotify.com/v1/audio-analysis/3GKL13lkM5nRc4zC1lIOrR	236800	4	1998	69	0
Big Sean	Blessings	0	0.79	0.621	1	-7.634	1	0.275	0.333	0.0	0.122	0.15	118.895	audio_features	1bzM1cd6oqFozdr4wK6HdR	spotify:track:1bzM1cd6oqFozdr4wK6HdR	https://api.spotify.com/v1/tracks/1bzM1cd6oqFozdr4wK6HdR	https://api.spotify.com/v1/audio-analysis/1bzM1cd6oqFozdr4wK6HdR	252040	4	2015	66	1
Big Sean	Deep Reverence (feat. Nipsey Hussle)	0	0.631	0.848	9	-4.839	0	0.31	0.138	0.0	0.379	0.265	91.879	audio_features	2CDcXWYWilHTXrsOXJza8n	spotify:track:2CDcXWYWilHTXrsOXJza8n	https://api.spotify.com/v1/tracks/2CDcXWYWilHTXrsOXJza8n	https://api.spotify.com/v1/audio-analysis/2CDcXWYWilHTXrsOXJza8n	231352	4	2020	63	1
Bill Frisell	Gimme a Holler	0	0.546	0.21	7	-14.846	1	0.0345	0.844	0.882	0.211	0.225	113.683	audio_features	2lVM3C4INRCFfBPATyWw7X	spotify:track:2lVM3C4INRCFfBPATyWw7X	https://api.spotify.com/v1/tracks/2lVM3C4INRCFfBPATyWw7X	https://api.spotify.com/v1/audio-analysis/2lVM3C4INRCFfBPATyWw7X	305067	4	1997	23	0
Bill Withers	Another Day to Run	0	0.681	0.497	9	-13.194	1	0.0525	0.247	0.00804	0.231	0.479	122.894	audio_features	1FEALVPkzLILpQibMsFTxH	spotify:track:1FEALVPkzLILpQibMsFTxH	https://api.spotify.com/v1/tracks/1FEALVPkzLILpQibMsFTxH	https://api.spotify.com/v1/audio-analysis/1FEALVPkzLILpQibMsFTxH	279850	4	1972	33	0
Bill Withers	I Don't Want You on My Mind	0	0.538	0.389	11	-13.558	0	0.0486	0.561	0.357	0.0864	0.79	244.091	audio_features	3BaFRtmUWO1Z3gzc9zYRh2	spotify:track:3BaFRtmUWO1Z3gzc9zYRh2	https://api.spotify.com/v1/tracks/3BaFRtmUWO1Z3gzc9zYRh2	https://api.spotify.com/v1/audio-analysis/3BaFRtmUWO1Z3gzc9zYRh2	276733	3	1994	36	0
Billy Joel	Just the Way You Are	0	0.589	0.453	7	-8.912	1	0.0397	0.703	2.54e-05	0.134	0.513	139.148	audio_features	49MHCPzvMLXhRjDantBMVH	spotify:track:49MHCPzvMLXhRjDantBMVH	https://api.spotify.com/v1/tracks/49MHCPzvMLXhRjDantBMVH	https://api.spotify.com/v1/audio-analysis/49MHCPzvMLXhRjDantBMVH	290573	4	1977	71	0
Bilmuri	Slow Dancing in the Dark	0	0.51	0.531	4	-7.335	1	0.0262	0.0405	2.13e-05	0.162	0.193	93.483	audio_features	4ekmVfwZes6YUCFN09yfay	spotify:track:4ekmVfwZes6YUCFN09yfay	https://api.spotify.com/v1/tracks/4ekmVfwZes6YUCFN09yfay	https://api.spotify.com/v1/audio-analysis/4ekmVfwZes6YUCFN09yfay	181123	4	2019	42	0
Bing Crosby	Frosty The Snowman - Remastered 2006	0	0.519	0.368	7	-11.622	1	0.0796	0.617	0.0	0.0859	0.854	160.37	audio_features	35MqcEIVZ7svbBpRt4N30g	spotify:track:35MqcEIVZ7svbBpRt4N30g	https://api.spotify.com/v1/tracks/35MqcEIVZ7svbBpRt4N30g	https://api.spotify.com/v1/audio-analysis/35MqcEIVZ7svbBpRt4N30g	133413	4	2006	65	0
Birdman	Leather So Soft	0	0.824	0.671	8	-7.213	0	0.242	0.111	1.24e-06	0.0899	0.379	144.991	audio_features	2QUVk7QscEdZiHi7zs4ycM	spotify:track:2QUVk7QscEdZiHi7zs4ycM	https://api.spotify.com/v1/tracks/2QUVk7QscEdZiHi7zs4ycM	https://api.spotify.com/v1/audio-analysis/2QUVk7QscEdZiHi7zs4ycM	291413	4	2006	51	1
Birdman	Pop Bottles - Main	0	0.534	0.813	9	-5.902	1	0.406	0.0695	0.0	0.606	0.548	149.613	audio_features	1kEp3Po9RUPm11N5ITOUWx	spotify:track:1kEp3Po9RUPm11N5ITOUWx	https://api.spotify.com/v1/tracks/1kEp3Po9RUPm11N5ITOUWx	https://api.spotify.com/v1/audio-analysis/1kEp3Po9RUPm11N5ITOUWx	205133	4	2007	55	1
Bishop Larry Trotter	My Worship Is For Real	0	0.364	0.453	1	-6.473	1	0.0432	0.194	0.0	0.867	0.199	80.21	audio_features	18gq2RkNXWCyf3Rnjkx9Bs	spotify:track:18gq2RkNXWCyf3Rnjkx9Bs	https://api.spotify.com/v1/tracks/18gq2RkNXWCyf3Rnjkx9Bs	https://api.spotify.com/v1/audio-analysis/18gq2RkNXWCyf3Rnjkx9Bs	426333	4	2001	30	0
Bishop Paul S. Morton, Sr.	Your Tears, Pt. 1	0	0.313	0.756	0	-9.036	1	0.0749	0.0374	5.85e-05	0.254	0.346	91.014	audio_features	4ZovsPirIXPvYgl8ZuF9A4	spotify:track:4ZovsPirIXPvYgl8ZuF9A4	https://api.spotify.com/v1/tracks/4ZovsPirIXPvYgl8ZuF9A4	https://api.spotify.com/v1/audio-analysis/4ZovsPirIXPvYgl8ZuF9A4	496027	4	1989	34	0
Bizzy Banks	30	0	0.736	0.532	1	-10.481	1	0.455	0.356	0.0	0.369	0.566	144.769	audio_features	4x73kg4LUMoBAtUNYowC8w	spotify:track:4x73kg4LUMoBAtUNYowC8w	https://api.spotify.com/v1/tracks/4x73kg4LUMoBAtUNYowC8w	https://api.spotify.com/v1/audio-analysis/4x73kg4LUMoBAtUNYowC8w	146904	4	2019	50	1
Bizzy Banks	Extra Sturdy	0	0.796	0.805	1	-2.28	1	0.312	0.324	0.0	0.267	0.743	142.968	audio_features	5zKt0r5Od4oWKFGY17jNTr	spotify:track:5zKt0r5Od4oWKFGY17jNTr	https://api.spotify.com/v1/tracks/5zKt0r5Od4oWKFGY17jNTr	https://api.spotify.com/v1/audio-analysis/5zKt0r5Od4oWKFGY17jNTr	112028	4	2020	51	1
Bizzy Banks	Pop Out	0	0.848	0.714	11	-6.119	0	0.362	0.13	0.0	0.202	0.617	139.993	audio_features	4pmJKG6BiqHdOYY3j1K95e	spotify:track:4pmJKG6BiqHdOYY3j1K95e	https://api.spotify.com/v1/tracks/4pmJKG6BiqHdOYY3j1K95e	https://api.spotify.com/v1/audio-analysis/4pmJKG6BiqHdOYY3j1K95e	151348	4	2019	46	1
Bizzy Banks	Quarantine Freestyle	0	0.849	0.587	0	-7.729	1	0.252	0.00704	1.42e-06	0.109	0.577	76.471	audio_features	0FbadhqQBOrKje9TmwfXl7	spotify:track:0FbadhqQBOrKje9TmwfXl7	https://api.spotify.com/v1/tracks/0FbadhqQBOrKje9TmwfXl7	https://api.spotify.com/v1/audio-analysis/0FbadhqQBOrKje9TmwfXl7	125460	4	2020	46	1
Blaggards	Big Strong Man [Yakety Sax]	0	0.415	0.864	9	-8.061	0	0.117	0.0119	0.000217	0.37	0.859	115.922	audio_features	7GEOqduXwXGMGUuZfp8omh	spotify:track:7GEOqduXwXGMGUuZfp8omh	https://api.spotify.com/v1/tracks/7GEOqduXwXGMGUuZfp8omh	https://api.spotify.com/v1/audio-analysis/7GEOqduXwXGMGUuZfp8omh	236440	4	2005	40	0
Blind Melon	The Pusher	0	0.438	0.576	9	-8.727	1	0.032	0.0302	1.09e-05	0.0988	0.742	165.277	audio_features	0QXxJofIuWHLQafnTzFAwV	spotify:track:0QXxJofIuWHLQafnTzFAwV	https://api.spotify.com/v1/tracks/0QXxJofIuWHLQafnTzFAwV	https://api.spotify.com/v1/audio-analysis/0QXxJofIuWHLQafnTzFAwV	186467	4	1996	56	0
Bob Marley & The Wailers	Buffalo Soldier	0	0.929	0.463	9	-8.651	1	0.308	0.142	5.26e-06	0.0634	0.757	124.084	audio_features	7BfW1eoDh27W69nxsmRicb	spotify:track:7BfW1eoDh27W69nxsmRicb	https://api.spotify.com/v1/tracks/7BfW1eoDh27W69nxsmRicb	https://api.spotify.com/v1/audio-analysis/7BfW1eoDh27W69nxsmRicb	255840	4	1983	72	0
Bob Marley & The Wailers	Coming In From The Cold	0	0.734	0.631	5	-6.887	1	0.098	0.258	2.4e-06	0.0752	0.962	141.478	audio_features	6lmLUNd7mcyYqKcg6EIAOu	spotify:track:6lmLUNd7mcyYqKcg6EIAOu	https://api.spotify.com/v1/tracks/6lmLUNd7mcyYqKcg6EIAOu	https://api.spotify.com/v1/audio-analysis/6lmLUNd7mcyYqKcg6EIAOu	271023	4	1980	62	0
Bob Marley & The Wailers	"Could You Be Loved - 12"" Mix"	0	0.916	0.72	0	-8.548	1	0.1	0.36	0.00016	0.0958	0.76	103.312	audio_features	5O4erNlJ74PIF6kGol1ZrC	spotify:track:5O4erNlJ74PIF6kGol1ZrC	https://api.spotify.com/v1/tracks/5O4erNlJ74PIF6kGol1ZrC	https://api.spotify.com/v1/audio-analysis/5O4erNlJ74PIF6kGol1ZrC	237000	4	1980	77	0
Bob Marley & The Wailers	Natty Dread	0	0.773	0.439	9	-9.778	1	0.327	0.424	0.000126	0.0464	0.847	88.364	audio_features	2fvi4GCSJn9XYdYrLGLX5f	spotify:track:2fvi4GCSJn9XYdYrLGLX5f	https://api.spotify.com/v1/tracks/2fvi4GCSJn9XYdYrLGLX5f	https://api.spotify.com/v1/audio-analysis/2fvi4GCSJn9XYdYrLGLX5f	215667	4	1974	50	0
Bob Marley & The Wailers	Redemption Song - Band Version	0	0.896	0.399	7	-10.076	1	0.0589	0.104	0.00136	0.0771	0.945	117.019	audio_features	6ylXXB6zqjkHsfXu8Ia2VG	spotify:track:6ylXXB6zqjkHsfXu8Ia2VG	https://api.spotify.com/v1/tracks/6ylXXB6zqjkHsfXu8Ia2VG	https://api.spotify.com/v1/audio-analysis/6ylXXB6zqjkHsfXu8Ia2VG	290867	4	1980	45	0
Bob Marley & The Wailers	Who The Cap Fit	0	0.788	0.485	7	-11.328	0	0.0777	0.0938	0.000507	0.0833	0.744	138.395	audio_features	2cYAd7BJIOj4Y0pU5Pyesc	spotify:track:2cYAd7BJIOj4Y0pU5Pyesc	https://api.spotify.com/v1/tracks/2cYAd7BJIOj4Y0pU5Pyesc	https://api.spotify.com/v1/audio-analysis/2cYAd7BJIOj4Y0pU5Pyesc	283067	4	1976	52	0
Bobby Brown	Rock Wit'cha	0	0.685	0.547	11	-12.417	0	0.0487	0.0306	1.05e-05	0.0694	0.909	77.509	audio_features	7BVMXNnQSswMX8IJeZUb5T	spotify:track:7BVMXNnQSswMX8IJeZUb5T	https://api.spotify.com/v1/tracks/7BVMXNnQSswMX8IJeZUb5T	https://api.spotify.com/v1/audio-analysis/7BVMXNnQSswMX8IJeZUb5T	289533	4	1988	53	0
Bobby Caldwell	Open Your Eyes	0	0.735	0.287	2	-17.593	1	0.0465	0.889	0.00124	0.0775	0.408	95.539	audio_features	1Yrgyxebkguu4MGFkDoINo	spotify:track:1Yrgyxebkguu4MGFkDoINo	https://api.spotify.com/v1/tracks/1Yrgyxebkguu4MGFkDoINo	https://api.spotify.com/v1/audio-analysis/1Yrgyxebkguu4MGFkDoINo	225493	4	1991	47	0
Bobby Lee	After Midnight	0	0.666	0.612	4	-8.519	0	0.0364	0.113	0.685	0.0606	0.721	144.036	audio_features	5DeplU4dF4e93XzXijU0Lv	spotify:track:5DeplU4dF4e93XzXijU0Lv	https://api.spotify.com/v1/tracks/5DeplU4dF4e93XzXijU0Lv	https://api.spotify.com/v1/audio-analysis/5DeplU4dF4e93XzXijU0Lv	253040	4	2012	0	0
Bobby Lee	I Was Born A Loser	0	0.748	0.49	5	-12.85	1	0.0295	0.349	3e-06	0.103	0.809	94.898	audio_features	1cvlJ7g5NsTScHSTw7plYx	spotify:track:1cvlJ7g5NsTScHSTw7plYx	https://api.spotify.com/v1/tracks/1cvlJ7g5NsTScHSTw7plYx	https://api.spotify.com/v1/audio-analysis/1cvlJ7g5NsTScHSTw7plYx	174427	4	1994	8	0
Bobby Lee	Where My Asians At?	0	0.247	0.998	0	-3.244	1	0.904	0.376	1.04e-06	0.988	0.0518	172.08	audio_features	11tXCKqxT0SA5oys6RExKM	spotify:track:11tXCKqxT0SA5oys6RExKM	https://api.spotify.com/v1/tracks/11tXCKqxT0SA5oys6RExKM	https://api.spotify.com/v1/audio-analysis/11tXCKqxT0SA5oys6RExKM	151320	3	2014	8	1
Bobby Shmurda	Hot N*gga	0	0.794	0.51	9	-7.314	1	0.42	0.0505	1.81e-06	0.0562	0.18	167.879	audio_features	19gEmPjfqSZT0ulDRfjl0m	spotify:track:19gEmPjfqSZT0ulDRfjl0m	https://api.spotify.com/v1/tracks/19gEmPjfqSZT0ulDRfjl0m	https://api.spotify.com/v1/audio-analysis/19gEmPjfqSZT0ulDRfjl0m	194561	4	2014	74	1
Boldy James	Carruth	0	0.545	0.362	6	-13.491	1	0.122	0.83	3.46e-05	0.112	0.707	79.288	audio_features	2BpDwT8ZSnuCAyF7BQDUsO	spotify:track:2BpDwT8ZSnuCAyF7BQDUsO	https://api.spotify.com/v1/tracks/2BpDwT8ZSnuCAyF7BQDUsO	https://api.spotify.com/v1/audio-analysis/2BpDwT8ZSnuCAyF7BQDUsO	133560	4	2020	50	1
Bone Crusher	Never Scared (feat. Cam'ron, Jadakiss & Busta Rhymes) - The Takeover Remix - Club Mix	0	0.627	0.889	11	-3.485	0	0.0664	0.00511	0.001	0.22	0.491	73.012	audio_features	79jaa2QGadIViTda6v5Q31	spotify:track:79jaa2QGadIViTda6v5Q31	https://api.spotify.com/v1/tracks/79jaa2QGadIViTda6v5Q31	https://api.spotify.com/v1/audio-analysis/79jaa2QGadIViTda6v5Q31	319907	4	2003	47	1
Bone Crusher	Never Scared (feat. Killer Mike & T.I.) - Club Mix	0	0.586	0.927	11	-4.077	0	0.194	0.00924	1.85e-06	0.344	0.528	73.023	audio_features	4kmIO0yPq92dXtKCL28RfC	spotify:track:4kmIO0yPq92dXtKCL28RfC	https://api.spotify.com/v1/tracks/4kmIO0yPq92dXtKCL28RfC	https://api.spotify.com/v1/audio-analysis/4kmIO0yPq92dXtKCL28RfC	316133	4	2003	57	1
Bone Thugs-N-Harmony	Everything 100 (feat. Ty Dolla $ign)	0	0.602	0.83	1	-5.198	1	0.108	0.185	0.0	0.129	0.333	92.791	audio_features	6azmsvAPUIIpLlLcoFa3oM	spotify:track:6azmsvAPUIIpLlLcoFa3oM	https://api.spotify.com/v1/tracks/6azmsvAPUIIpLlLcoFa3oM	https://api.spotify.com/v1/audio-analysis/6azmsvAPUIIpLlLcoFa3oM	207848	4	2013	24	1
Bone Thugs-N-Harmony	Tha Crossroads	0	0.679	0.509	4	-7.31	1	0.0617	0.0856	0.0	0.438	0.534	144.29	audio_features	5KSJ9k1FYjFLnIRlJT2wF8	spotify:track:5KSJ9k1FYjFLnIRlJT2wF8	https://api.spotify.com/v1/tracks/5KSJ9k1FYjFLnIRlJT2wF8	https://api.spotify.com/v1/audio-analysis/5KSJ9k1FYjFLnIRlJT2wF8	223547	4	1995	68	1
Bonnie Raitt	Something To Talk About	0	0.795	0.64	1	-13.478	1	0.0294	0.0631	2.13e-06	0.0692	0.954	102.633	audio_features	6Ceejf3zBXvAhIY9DbP1Pr	spotify:track:6Ceejf3zBXvAhIY9DbP1Pr	https://api.spotify.com/v1/tracks/6Ceejf3zBXvAhIY9DbP1Pr	https://api.spotify.com/v1/audio-analysis/6Ceejf3zBXvAhIY9DbP1Pr	227573	4	1991	64	0
Boys Like Girls	Hero / Heroine - Tom Lord-Alge Mix	0	0.422	0.904	0	-4.531	1	0.102	0.02	4.49e-06	0.686	0.32	163.929	audio_features	1uVll3x5QBjHNEwU6ENwTy	spotify:track:1uVll3x5QBjHNEwU6ENwTy	https://api.spotify.com/v1/tracks/1uVll3x5QBjHNEwU6ENwTy	https://api.spotify.com/v1/audio-analysis/1uVll3x5QBjHNEwU6ENwTy	232240	4	2006	47	0
Boyz II Men	On Bended Knee	0	0.631	0.516	8	-8.225	1	0.0353	0.413	0.0	0.115	0.18	116.654	audio_features	7MYmo0JJJDmu4MZTSAF9y3	spotify:track:7MYmo0JJJDmu4MZTSAF9y3	https://api.spotify.com/v1/tracks/7MYmo0JJJDmu4MZTSAF9y3	https://api.spotify.com/v1/audio-analysis/7MYmo0JJJDmu4MZTSAF9y3	329800	4	1994	59	0
Brandy	I Wanna Be Down	0	0.703	0.469	11	-6.515	0	0.0415	0.177	0.0	0.726	0.661	86.038	audio_features	6N9uyMZf9pbNOuomveWscp	spotify:track:6N9uyMZf9pbNOuomveWscp	https://api.spotify.com/v1/tracks/6N9uyMZf9pbNOuomveWscp	https://api.spotify.com/v1/audio-analysis/6N9uyMZf9pbNOuomveWscp	291667	4	1994	63	0
Brent Jones	Open Your Mouth and Say Something (album Mix)	0	0.674	0.888	1	-3.898	1	0.0689	0.099	0.0	0.783	0.477	102.991	audio_features	2PKoQSmrMtCz59S8RWPJkA	spotify:track:2PKoQSmrMtCz59S8RWPJkA	https://api.spotify.com/v1/tracks/2PKoQSmrMtCz59S8RWPJkA	https://api.spotify.com/v1/audio-analysis/2PKoQSmrMtCz59S8RWPJkA	288272	4	2018	21	0
Brian McKnight	One Last Cry	0	0.355	0.126	11	-13.801	1	0.0301	0.909	0.000337	0.131	0.102	109.769	audio_features	3l9OCOG3Vt6c2lxeMyGSIY	spotify:track:3l9OCOG3Vt6c2lxeMyGSIY	https://api.spotify.com/v1/tracks/3l9OCOG3Vt6c2lxeMyGSIY	https://api.spotify.com/v1/audio-analysis/3l9OCOG3Vt6c2lxeMyGSIY	295358	4	1992	66	0
Brick Wolfpack	Hot Sauce	0	0.893	0.459	8	-12.253	1	0.521	0.0838	0.0	0.484	0.398	129.987	audio_features	6XPqAPJB7wv0q61g41MG5G	spotify:track:6XPqAPJB7wv0q61g41MG5G	https://api.spotify.com/v1/tracks/6XPqAPJB7wv0q61g41MG5G	https://api.spotify.com/v1/audio-analysis/6XPqAPJB7wv0q61g41MG5G	184216	4	2019	41	1
Broadside	Coffee Talk	0	0.287	0.96	8	-2.856	1	0.144	0.000298	0.00364	0.375	0.457	173.998	audio_features	0wNhTMsDRLWAPxGOQRqkOR	spotify:track:0wNhTMsDRLWAPxGOQRqkOR	https://api.spotify.com/v1/tracks/0wNhTMsDRLWAPxGOQRqkOR	https://api.spotify.com/v1/audio-analysis/0wNhTMsDRLWAPxGOQRqkOR	174147	4	2015	58	0
Bruno Mars	Finesse - Remix; feat. Cardi B	0	0.704	0.859	5	-4.877	0	0.0996	0.0185	0.0	0.0215	0.926	105.115	audio_features	3Vo4wInECJQuz9BIBMOu8i	spotify:track:3Vo4wInECJQuz9BIBMOu8i	https://api.spotify.com/v1/tracks/3Vo4wInECJQuz9BIBMOu8i	https://api.spotify.com/v1/audio-analysis/3Vo4wInECJQuz9BIBMOu8i	217289	4	2017	76	0
Bryant Oden	The Duck Song (The Duck and the Lemonade Stand)	0	0.453	0.449	0	-11.825	1	0.104	0.91	0.0012	0.0863	0.708	184.814	audio_features	3zpbWaTHZutGOjT4S4CuUq	spotify:track:3zpbWaTHZutGOjT4S4CuUq	https://api.spotify.com/v1/tracks/3zpbWaTHZutGOjT4S4CuUq	https://api.spotify.com/v1/audio-analysis/3zpbWaTHZutGOjT4S4CuUq	191733	4	2009	50	0
Butcher Brown	Broad Rock	0	0.782	0.476	1	-6.266	0	0.0503	0.528	0.0033	0.088	0.508	98.018	audio_features	5P4Ogymo1mp8xGLGaWtnOb	spotify:track:5P4Ogymo1mp8xGLGaWtnOb	https://api.spotify.com/v1/tracks/5P4Ogymo1mp8xGLGaWtnOb	https://api.spotify.com/v1/audio-analysis/5P4Ogymo1mp8xGLGaWtnOb	238080	4	2020	30	0
Butcher Brown	Cabbage (DFC)	0	0.588	0.864	1	-8.375	1	0.0407	0.0117	0.844	0.0555	0.745	115.992	audio_features	0JphXB7tkgTdfDOiGrXXSy	spotify:track:0JphXB7tkgTdfDOiGrXXSy	https://api.spotify.com/v1/tracks/0JphXB7tkgTdfDOiGrXXSy	https://api.spotify.com/v1/audio-analysis/0JphXB7tkgTdfDOiGrXXSy	278907	4	2020	41	0
CHVRCHES	By the Throat	0	0.637	0.543	10	-7.352	0	0.0308	0.00367	0.000756	0.0834	0.311	117.997	audio_features	5yC0k9ZJhcgVpW9Zxly3R5	spotify:track:5yC0k9ZJhcgVpW9Zxly3R5	https://api.spotify.com/v1/tracks/5yC0k9ZJhcgVpW9Zxly3R5	https://api.spotify.com/v1/audio-analysis/5yC0k9ZJhcgVpW9Zxly3R5	249360	4	2013	32	0
